###ÄNSI###

fount_of_honour_desc;This character is the current Monarch and Protector of the Faith of the restored United Kingdom and commands the respect an office of such magnitude is due.;;;;;;;;;;;;;x
scribe;Scribe;;;;;;;;;;;;;x
scribe_desc;This character spends entire days and evenings writing and copying the great tales of their realm, for the latter can not be forgotten.;;;;;;;;;;;;;x
painter;Painter;;;;;;;;;;;;;x
painter_desc;This character is a talented artist, whether they're painting portraits of local rulers and nobles, remarkable sceneries or famous battles.;;;;;;;;;;;;;x
knight;Knight;;;;;;;;;;;;;x
knight_desc;This character has earned the accolade of chivalry, and is part of a lineage of mounted warriors stretching from the ancient cavaliers of Old Europe.;;;;;;;;;;;;;x

#Sayyid Trait
sayyid_desc;This character, even through the trauma of the event, can patrilineally trace their lineage to Mohammad.;;;;;;;;;;;;;x

#Sufi Orders
bektashi;Bektashi;;;;;;;;;;;;;x
bektashi_desc;This character is a member of the Bektashi Tariqa.;;;;;;;;;;;;;x
galibi;Gâlibî;;;;;;;;;;;;;x
galibi_desc;This character is a member of the Gâlibî Tariqa.;;;;;;;;;;;;;x
khalveti;Khalwati;;;;;;;;;;;;;x
khalveti_desc;This character is a member of the Khalwati Tariqa.;;;;;;;;;;;;;x
mevlevi;Mevlevi;;;;;;;;;;;;;x
mevlevi_desc;This character is a member of the Mevlevi Tariqa, which was founded by the followers of the great mystic and poet Rumi, and carry the spirit of his work with them. They are famous among the Sufi orders for their Sema ceremonies, which involve music and a whirling dance.;;;;;;;;;;;;;x
naqshbandi;Naqshbandi;;;;;;;;;;;;;x
naqshbandi_desc;This character is a member of the Naqshbandi Tariqa, which, much unlike the other predominant Sufi Orders, traces its roots from Abu Bakr, the companion of the Prophet and the first of the Rightly Guided Caliphs according to Sunni Islam, rather than from Ali. Because of this, it has always been an order of choice among Sunni rulers in times of sectarian conflict.;;;;;;;;;;;;;x
nimatullahi;Ni'matullahi;;;;;;;;;;;;;x
nimatullahi_desc;This character is a member of the Ni'matullahi Tariqa.;;;;;;;;;;;;;x
qadiri;Qadiri;;;;;;;;;;;;;x
qadiri_desc;This character is a member of the Qadiri Tariqa.;;;;;;;;;;;;;x
senussi;Senussi;;;;;;;;;;;;;x
senussi_desc;This character is a member of the Senussi Tariqa, a militant Sufi order strongest in North Africa, whose founder is still remembered even after the event for liberating the lands of Libya from oppressors from across the sea.;;;;;;;;;;;;;x
shadhili;Shadhili;;;;;;;;;;;;;x
shadhili_desc;This character is a member Shadhili Tariqa.;;;;;;;;;;;;;x
tijani;Tijani;;;;;;;;;;;;;x
tijani_desc;This character is a member of the Tijani Path.;;;;;;;;;;;;;x
amritdhari;Amritdhari;;;;;;;;;;;;;x
amritdhari_desc;This characters has taken part in the Amrit ceremonial or initiation into the Khalsa.;;;;;;;;;;;;;x

zair;Za'ir;;;;;;;;;;;;;x
zair_desc;This character has completed an Islamic pilgrimage.;;;;;;;;;;;;;x
on_ziyara;On Ziyara;;;;;;;;;;;;;x
on_ziyara_desc;This character is currently on an Islamic pilgrimage.;;;;;;;;;;;;;x
qawi;Qawi';;;;;;;;;;;;;x
qawi_desc;This character is considered an authorative imam representing the Ibadi Community.;;;;;;;;;;;;;
thaif;Tha'if;;;;;;;;;;;;;x
thaif_desc;This character isn't considered an authorative imam representing the Ibadi Community.;;;;;;;;;;;;;
wahbi;Wahbi;;;;;;;;;;;;;x
wahbi_desc;This character ascribe to the Straight Path of Imam al-Rasibi.;;;;;;;;;;;;;
nukkari;Nukkari;;;;;;;;;;;;;x
nukkari_desc;This character ascribe to the Fiery Teachings of Imam al-Nukkari.;;;;;;;;;;;;;
azzabas;Azzabas;;;;;;;;;;;;;x
azzabas_desc;This character ascribe to the Ibadi School of Azzabas, who councils oversee the collective spirit of their community.;;;;;;;;;;;;;x
waqil;al-Waqil;;;;;;;;;;;;;x
waqil_desc;This character has been recognized by the Maraji of the [shia.GetName] community as al-Waqil, the defender of the faithful.;;;;;;;;;;;;;x
brass_chorus;Brass Chorus;;;;;;;;;;;;;x
brass_chorus_desc;This character is a member of a traditional brass chorus.;;;;;;;;;;;;;x
altan_urag;Altan Urag;;;;;;;;;;;;;x
altan_urag_desc;This character is descended in male line from the great Khan of Khans, Chinggis Haan.;;;;;;;;;;;;;x
placeholder_char_trait;PLACEHOLDER;;;;;;;;;;;;;x
placeholder_char_trait_desc;THIS CHARACTER IS A PLACEHOLDER. Their inclusion in the mod or the titles they hold do not reflect how the eventual scenario will appear. Put here to relax performance.;;;;;;;;;;;;;x
papist;Papist;;;;;;;;;;;;;x
papist_desc;This character believes that the sovereignty of the Vicar of St. Peter and his church on Christendom outweighs the passing national allegiance of its composing peoples.;;;;;;;;;;;;;x
populares;Populares;;;;;;;;;;;;;x
populares_desc;This character believes that the self-sovereignty of the people over their own land outweighs the sovereignty of the church and that the realm of God is not of this world.;;;;;;;;;;;;;x
defensor_fidei;Defensor Fidei;;;;;;;;;;;;;x
defensor_fidei_desc;This character has been entrusted by the Lord God and his holy Vicar to stand guard over the flock of the Saviour.;;;;;;;;;;;;;x
akhbari;Akhbari;;;;;;;;;;;;;x
akhbari_desc;Akhbari are a movement of twelver shiite that do not accept the tenets of Taqleed and thus do not ascribe to principles of Islamic Juriprudence believing that by only studying the hadith of the "The Fourteen Infallibles" one can be certain that it lacks falliable nature of human thought.;;;;;;;;;;;;;x
has_tuberculosis;Tuberculosis;;;;;;;;;;;;;x
has_tuberculosis_desc;This character is wracked with the bloody cough known as tuberculosis.;;;;;;;;;;;;;x
ismailagha;Ismailagha;;;;;;;;;;;;;x
ismailagha_desc;This character is a member of the popular and traditionalist Ismailagha Jamia, headquartered in the mosque of the same name in Istanbul.;;;;;;;;;;;;;x
iskenderpasha;Iskenderpasha;;;;;;;;;;;;;x
iskenderpasha_desc;This character is a member of the cultivated and aristocratic Iskenderpasha Jamia, headquartered in the mosque of the same name in Istanbul.;;;;;;;;;;;;;x
mujaddidi;Mujaddidi;;;;;;;;;;;;;x
mujaddidi_desc;This character is a member of the orthodox and conservative Naqshbandi Mujaddidi order, which has wielded significant political power in Central and Southern Asia.;;;;;;;;;;;;;x
freebooter;Freebooter;Freebooter;Freebooter;;Freebooter;;;;;;;;;x
freebooter_desc;This character has earned a reputation as a fearsome freebooter.;This character has earned a reputation as a fearsome freebooter.;This character has earned a reputation as a fearsome freebooter.;;This character has earned a reputation as a fearsome freebooter.;;;;;;;;;x
buccaneer;Buccaneer;Buccaneer;Buccaneer;;Buccaneer;;;;;;;;;x
buccaneer_desc;This character is widely known as a mighty Buccaneer, a pirate few have fought and lived.;This character is widely known as a mighty Buccaneer, a pirate few have fought and lived.;This character is widely known as a mighty Buccaneer, a pirate few have fought and lived.;;This character is widely known as a mighty Buccaneer, a pirate few have fought and lived.;;;;;;;;;x
corsair;Corsair;Corsair;Corsair;;Corsair;;;;;;;;;x
corsair_desc;This character is known and feared far and wide as the scourge of the seven seas. Wherever salt water can be found, the Corsair strikes fear into the hearts of men.;This character is known and feared far and wide as the scourge of the seven seas. Wherever salt water can be found, the Corsair strikes fear into the hearts of men.;This character is known and feared far and wide as the scourge of the seven seas. Wherever salt water can be found, the Corsair strikes fear into the hearts of men.;;This character is known and feared far and wide as the scourge of the seven seas. Wherever salt water can be found, the Corsair strikes fear into the hearts of men.;;;;;;;;;x
reclusive;Reclusive;;;;;;;;;;;;;x
reclusive_desc;This character is socially withdrawn and awkward, but they are also highly knowledgeable about their topics of interest.;;;;;;;;;;;;;x
fashionable;Fashionable;A la mode;;;Elegante;;;;;;;;;x
fashionable_desc;This character really knows how to dress, always drawing attention to themself!;Ce personnage sait vraiment s'habiller ! Attirant toujours l’attention sur lui.;;;Este personaje sabe como vestirse adecuadamente y siempre es el centro de las miradas.;;;;;;;;;x
tall;Giant;Géant;;;Gigante;;;;;;;;;x
tall_desc;The blood of the first men is strong in this one, this character is huge!;Le sang des Premiers Hommes est fort chez ce personnage, il est gigantesque !;;;La sangre de los Primeros Hombres es fuerte en este personaje, ¡y le hace realmente grande!;;;;;;;;;x

yatri;Yatri;;;;;;;;;;;;;x
yatri_desc;This character has completed a Yatra.;;;;;;;;;;;;;x
on_yatra;On Yatra;;;;;;;;;;;;;x
on_yatra_desc;This character is on a Yatra.;;;;;;;;;;;;;x

#Soleil Royal Caste Traits
first_estate;First Estate;;;;;;;;;;;;;x
first_estate_desc;This character belongs to the ecclesiastical and priestly First Estate, having been told 'you pray' by the Radiant Sun.;;;;;;;;;;;;;x
second_estate;Second Estate;;;;;;;;;;;;;x
second_estate_desc;This character belongs to the ennobled and martial Second Estate, having been told 'you protect' by the Radiant Sun.;;;;;;;;;;;;;x
third_estate;Third Estate;;;;;;;;;;;;;x
third_estate_desc;This character belongs to the commoner and mercantile Third Estate, having been told 'you work' by the Radiant Sun.;;;;;;;;;;;;;x
