###ÄNSI
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

#Pirate Buildings
fp_pirate_spy_network_2_desc;Your spies form a network of devout followers of the Pirate Code who stalk the ports of rich targets, providing vital information you can use in your exploits.;;;;;;;;;;;;;x

fp_pirate_spy_network_3;Informant Center;;;;;;;;;;;;;x
fp_pirate_spy_network_3_desc;Your network of informants in foreign ports send a constant stream of critical information you can use to cause havoc on the great shipping lanes of the world.;;;;;;;;;;;;;x

fp_pirate_pleasure_den_1;Gambling Den;;;;;;;;;;;;;x
fp_pirate_pleasure_den_1_desc;Your crew demands recreational activities, and you have provided. After a long voyage they love to gamble away their money, buy watered-down drinks, and find solace in the arms of negotiated company.;;;;;;;;;;;;;x

fp_pirate_pleasure_den_2;Vice Lair;;;;;;;;;;;;;x
fp_pirate_pleasure_den_2_desc;The basic trifecta of drinking, gambling and prostitution has proven so popular, you have expanded your services significantly. In your port, the tired and bored can find all sorts of entertainment ranging from the mundane to the astounding. If you had known sailors liked these sorts of things, you would have done this sooner!;;;;;;;;;;;;;x

fp_pirate_pleasure_den_3;Pleasure Palace;;;;;;;;;;;;;x
fp_pirate_pleasure_den_3_desc;A grand palace of pleasures has emerged in your realm, providing everything one could desire. In distant realms it is described in scandalised whispers, but here it's just another day in paradise.;;;;;;;;;;;;;x

con_diet;Diet Building;;;;;;;;;;;;;x
con_diet_desc1;A modest but still imposing hall, with a few meeting rooms and offices for the convenience of the members of the Diet.;;;;;;;;;;;;;x

con_diet2;Diet Hall;;;;;;;;;;;;;x
con_diet_desc2;A grand and imposing hall, modestly decorated, with a wing of offices and a room for when the Diet convenes.;;;;;;;;;;;;;x

con_diet3;Great Diet Hall;;;;;;;;;;;;;x
con_diet_desc3;A great hall, decorated with the motiffs and symbols of your people, host to a grand hall for the Diet and several wings of offices.;;;;;;;;;;;;;x

con_diet4;Parliamentary Hall;;;;;;;;;;;;;x
con_diet_desc4;The Diet building has grown to massive heights, playing host to multiple wings and subsections of offices and an enormous meeting room.;;;;;;;;;;;;;x

con_diet5;Grand National Diet Hall;;;;;;;;;;;;;x
con_diet_desc5;The Diet has grown considerably, playing host to offices and meeting rooms galore, but it's decorations have begun to surpass it in splender, with rich murals and beautiful sculptures dotting the interior and exterior;;;;;;;;;;;;;x

con_diet6;Diet Building;;;;;;;;;;;;;x
con_diet_desc6;The Diet Building has grown rich in size and splendor, a marvel of engineering and culture, a rival to any of the great buildings of the old world.;;;;;;;;;;;;;x

ca_reichstag;The Reichstag;;;;;;;;;;;;;x
reichstag_desc;Though it's ancient dome is long gone, it still serves as a bastion of the people.;;;;;;;;;;;;;x

ca_bellevue;Bellevue Palace;;;;;;;;;;;;;x
bellevue_desc;An antediluvian palace now serving the local ruler.;;;;;;;;;;;;;x

ca_kurfurstendamm;Kurfürstendamm;;;;;;;;;;;;;x
kurfurstendamm_desc;This ancient street has always been know for many different tongues and trade goods.;;;;;;;;;;;;;x

tb_culture_gulf_1;Sniper Training Ground;;;;;;;;;;;;;x
tb_culture_gulf_2;Sniper Training Ground;;;;;;;;;;;;;x
tb_culture_gulf_3;Sniper Training Ground;;;;;;;;;;;;;x
tb_culture_gulf_4;Sniper Training Ground;;;;;;;;;;;;;x
ca_culture_gulf_1_desc;The strong tradition of sharpshooting in the British Isles produces excellent bowmen. Here they can practice with their powerful longbows.;;;;;;;;;;;;;x

ct_marksman_barracks_1;Marksman Barracks;;;;;;;;;;;;;x
ct_marksman_barracks_2;Marksman Barracks;;;;;;;;;;;;;x
ct_marksman_barracks_3;Marksman Barracks;;;;;;;;;;;;;x
ct_marksman_barracks_4;Marksman Barracks;;;;;;;;;;;;;x
ct_marksman_barracks_5;Marksman Barracks;;;;;;;;;;;;;x
ct_marksman_barracks_6;Marksman Barracks;;;;;;;;;;;;;x
ct_marksman_barracks_1_desc;The strong tradition of sharpshooting in the British Isles produces excellent bowmen. Here they can practice with their powerful longbows.;;;;;;;;;;;;;x

tb_culture_celtic_1;Clan Gallowglass Barracks;;;;;;;;;;;;;x
tb_culture_celtic_2;Clan Gallowglass Barracks;;;;;;;;;;;;;x
tb_culture_celtic_3;Clan Gallowglass Barracks;;;;;;;;;;;;;x
tb_culture_celtic_4;Clan Gallowglass Barracks;;;;;;;;;;;;;x
ca_culture_celtic_1_desc;These gallowglass warriors from the different influential Clans of Scotland and Ireland are excellent heavy infantrymen renowned for their stubborn defense. They have also proven themselves on the offence when assaulting the enemy in such a way that it almost ends up almost immediately routing the enemy.;;;;;;;;;;;;;x

ca_firing_range_1;Firing Range;;;;;;;;;;;;;x
ca_firing_range_2;Firing Range;;;;;;;;;;;;;x
ca_firing_range_3;Firing Range;;;;;;;;;;;;;x
ca_firing_range_4;Firing Range;;;;;;;;;;;;;x
ca_firing_range_1_desc;The recent invention of the long lost handgun thunders across the range and sends fear for future enemies in years to come.;;;;;;;;;;;;;x

ct_firing_range_1;Firing Range;;;;;;;;;;;;;x
ct_firing_range_2;Firing Range;;;;;;;;;;;;;x
ct_firing_range_3;Firing Range;;;;;;;;;;;;;x
ct_firing_range_4;Firing Range;;;;;;;;;;;;;x
ct_firing_range_1_desc;The recent invention of the long lost handgun thunders across the range and sends fear for future enemies in years to come.;;;;;;;;;;;;;x

tp_firing_range_1;Firing Range;;;;;;;;;;;;;x
tp_firing_range_2;Firing Range;;;;;;;;;;;;;x
tp_firing_range_3;Firing Range;;;;;;;;;;;;;x
tp_firing_range_4;Firing Range;;;;;;;;;;;;;x
tp_firing_range_1_desc;The recent invention of the long lost handgun thunders across the range and sends fear for future enemies in years to come.;;;;;;;;;;;;;x

ca_evangelical_seminary_1;Evangelical Seminary;;;;;;;;;;;;;x
ca_evangelical_seminary_2;Evangelical Seminary;;;;;;;;;;;;;x
ca_evangelical_seminary_1_desc;The seminary trains clergies of the Protestant tradition on the scriptures, theology, and rhetorics to preach the good news to the people;;;;;;;;;;;;;x
ca_evangelical_seminary_2_desc;The seminary trains clergies of the Protestant tradition on the scriptures, theology, and rhetorics to preach the good news to the people;;;;;;;;;;;;;x

ct_evangelical_seminary_1;Evangelical Seminary;;;;;;;;;;;;;x
ct_evangelical_seminary_2;Evangelical Seminary;;;;;;;;;;;;;x
ct_evangelical_seminary_1_desc;The seminary trains clergies of the Protestant tradition on the scriptures, theology, and rhetorics to preach the good news to the people;;;;;;;;;;;;;x
ct_evangelical_seminary_2_desc;The seminary trains clergies of the Protestant tradition on the scriptures, theology, and rhetorics to preach the good news to the people;;;;;;;;;;;;;x
