###ÄNSI
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

king_basque;Errege;;;;;;;;;;;;;x
king_female_basque;Erregina;;;;;;;;;;;;;x
kingdom_basque;Erresuma;;;;;;;;;;;;;x
kingdom_of_basque;Erresuma of;;;;;;;;;;;;;x
emperor_basque;Enperadorea;;;;;;;;;;;;;x
emperor_female_basque;Enperatriz;;;;;;;;;;;;;x
empire_basque;Inperioa;;;;;;;;;;;;;x
empire_of_basque;Inperioa of;;;;;;;;;;;;;x

count_catalan;Comte;;;;;;;;;;;;;x
count_female_catalan;Comtessa;;;;;;;;;;;;;x
county_catalan;Comtat;;;;;;;;;;;;;x
county_of_catalan;Comtat de;;;;;;;;;;;;;x
duke_catalan;Duc;;;;;;;;;;;;;x
duke_female_catalan;Duquessa;;;;;;;;;;;;;x
duchy_catalan;Ducat;;;;;;;;;;;;;x
duchy_of_catalan;Ducat de;;;;;;;;;;;;;x
king_catalan;Monarca;;;;;;;;;;;;;x
king_female_catalan;Regna;;;;;;;;;;;;;x
kingdom_catalan;Reialesa;;;;;;;;;;;;;x
kingdom_of_occitan;Reialesa of;;;;;;;;;;;;;x

count_breton;Kont;;;;;;;;;;;;;x
count_female_breton;Kontez;;;;;;;;;;;;;x
county_breton;Kontelezh;;;;;;;;;;;;;x
county_of_breton;Kontelezh ;;;;;;;;;;;;;x
duke_breton;Dug;;;;;;;;;;;;;x
duke_female_breton;Dugez;;;;;;;;;;;;;x
duchy_breton;Dugelezh;;;;;;;;;;;;;x
duchy_of_breton;Dugelezh ;;;;;;;;;;;;;x
king_breton;Roue;;;;;;;;;;;;;x
king_female_breton;Rouanez;;;;;;;;;;;;;x
kingdom_breton;Rouantelezh;;;;;;;;;;;;;x
kingdom_of_breton;Rouantelezh ;;;;;;;;;;;;;x
emperor_breton;Impalaer;;;;;;;;;;;;;x
emperor_female_breton;Impalaerez;;;;;;;;;;;;;x
empire_breton;Impalaeriezh;;;;;;;;;;;;;x
empire_of_breton;Impalaeriezh ;;;;;;;;;;;;;x

count_provencal;Coumte;;;;;;;;;;;;;x
count_female_provencal;Coumtesso;;;;;;;;;;;;;x
county_provencal;Coumtat;;;;;;;;;;;;;x
county_of_provencal;Coumtat de;;;;;;;;;;;;;x
duke_provencal;Duc;;;;;;;;;;;;;x
duke_female_provencal;Duquesso;;;;;;;;;;;;;x
duchy_provencal;Ducat;;;;;;;;;;;;;x
duchy_of_provencal;Ducat de;;;;;;;;;;;;;x
king_provencal;Rèi;;;;;;;;;;;;;x
king_female_provencal;Rèino;;;;;;;;;;;;;x
kingdom_provencal;Reiaume;;;;;;;;;;;;;x
kingdom_of_provencal;Reiaume of;;;;;;;;;;;;;x
emperor_provencal;Emperadou;;;;;;;;;;;;;x
emperor_female_provencal;Emperiero;;;;;;;;;;;;;x
empire_provencal;Empèri;;;;;;;;;;;;;x
empire_of_provencal;Empèri de;;;;;;;;;;;;;x

count_occitan;Comte;;;;;;;;;;;;;x
count_female_occitan;Comtessa;;;;;;;;;;;;;x
county_occitan;Comtat;;;;;;;;;;;;;x
county_of_occitan;Comtat of;;;;;;;;;;;;;x
duke_occitan;Reinon;;;;;;;;;;;;;x
duke_female_occitan;Reineta;;;;;;;;;;;;;x
duchy_occitan;Reialmenon;;;;;;;;;;;;;x
duchy_of_occitan;Ducat of;;;;;;;;;;;;;x
king_occitan;Rei;;;;;;;;;;;;;x
king_female_basque_occitan;Reina;;;;;;;;;;;;;x
kingdom_occitan;Reialme;;;;;;;;;;;;;x
kingdom_of_occitan;Reialme of;;;;;;;;;;;;;x

count_corsican;Conte;;;;;;;;;;;;;x
count_female_corsican;Cuntessa;;;;;;;;;;;;;x
county_corsican;Cuntea;;;;;;;;;;;;;x
county_of_corsican;Cuntea of;;;;;;;;;;;;;x
duke_corsican;Duca;;;;;;;;;;;;;x
duke_female_corsican;Duchessa;;;;;;;;;;;;;x
duchy_corsican;Ducatu;;;;;;;;;;;;;x
duchy_corsican;Ducatu of;;;;;;;;;;;;;x
king_corsican;Rè;;;;;;;;;;;;;x
king_female_corsican;Rigina;;;;;;;;;;;;;x
kingdom_corsican;Regnu;;;;;;;;;;;;;x
kingdom_of_corsican;Regnu of;;;;;;;;;;;;;x

baron_friulian;Paron;;;;;;;;;;;;;x
count_friulian;Paron Cjapitani;;;;;;;;;;;;;x
count_female_friulian;Contesse;;;;;;;;;;;;;x
county_friulian;Contee;;;;;;;;;;;;;x
county_of_friulian;Contee of;;;;;;;;;;;;;x
duke_friulian;Siôr;;;;;;;;;;;;;x
duke_female_friulian;Duchesse;;;;;;;;;;;;;x
duchy_friulian;Ducât;;;;;;;;;;;;;x
duchy_friulian;Ducât of;;;;;;;;;;;;;x
king_friulian;Re;;;;;;;;;;;;;x
king_female_friulian;Regjine;;;;;;;;;;;;;x
kingdom_friulian;Ream;;;;;;;;;;;;;x
kingdom_of_friulian;Ream of;;;;;;;;;;;;;x
emperor_friulian;Caiser Imperadôr;;;;;;;;;;;;;x
city_baron_friulian;Nobilom;;;;;;;;;;;;;x
city_count_friulian;Siôr;;;;;;;;;;;;;x
city_duke_friulian;Dôs;;;;;;;;;;;;;x
city_king_friulian;Dôs Grandiôs;;;;;;;;;;;;;x
city_emperor_friulian;Grandiôs Princip;;;;;;;;;;;;;x

baron_napolitan;'On;;;;;;;;;;;;;x
count_neapolitan;Don;;;;;;;;;;;;;x
count_female_neapolitan;Contèss;;;;;;;;;;;;;x
county_neapolitan;Conteà;;;;;;;;;;;;;x
county_of_neapolitan;Conteà of;;;;;;;;;;;;;x
duke_neapolitan;Accillenza;;;;;;;;;;;;;x
duke_female_neapolitan;Duchèss;;;;;;;;;;;;;x
duchy_neapolitan;Ducatò;;;;;;;;;;;;;x
duchy_of_neapolitan;Ducatò;;;;;;;;;;;;;x
king_neapolitan;O'Rre;;;;;;;;;;;;;x
king_female_neapolitan;Reginà;;;;;;;;;;;;;x
kingdom_neapolitan;Regnò;;;;;;;;;;;;;x
kingdom_of_neapolitan;Regnò of;;;;;;;;;;;;;x
emperor_neapolitan;O'Imberatore;;;;;;;;;;;;;x
city_baron_neapolitan;'On;;;;;;;;;;;;;x
city_count_neapolitan;Don Sinneco;;;;;;;;;;;;;x
city_duke_neapolitan;Don_Governatòr;;;;;;;;;;;;;x
city_king_neapolitan;Don Presirentè;;;;;;;;;;;;;x
city_emperor_neapolitan;Don Consòl;;;;;;;;;;;;;x

baron_sicilian;Patrun';;;;;;;;;;;;;x
count_sicilian;Don;;;;;;;;;;;;;x
count_female_sicilian;Cuntissa;;;;;;;;;;;;;x
county_sicilian;Cuntèa;;;;;;;;;;;;;x
county_of_sicilian;Cuntèa of;;;;;;;;;;;;;x
duke_sicilian;'Cilenza;;;;;;;;;;;;;x
duke_female_sicilian;Duchessa;;;;;;;;;;;;;x
duchy_sicilian;Ducatu;;;;;;;;;;;;;x
duchy_of_sicilian;Ducatu of;;;;;;;;;;;;;x
king_sicilian;Ri;;;;;;;;;;;;;x
king_female_sicilian;Riggina;;;;;;;;;;;;;x
kingdom_sicilian;Regnu;;;;;;;;;;;;;x
kingdom_of_sicilian;Regnu of;;;;;;;;;;;;;x
emperor_sicilian;'Mpiraturi;;;;;;;;;;;;;x
city_baron_sicilian;Sinnacu;;;;;;;;;;;;;x
city_count_sicilian;Don Sinnacu;;;;;;;;;;;;;x
city_duke_sicilian;Don Cuvirnaturi;;;;;;;;;;;;;x
city_king_sicilian;Don Prisidenti;;;;;;;;;;;;;x
city_emperor_sicilian;Don Cunzuli;;;;;;;;;;;;;x
confederation_king_sicilian;Hegemon;;;;;;;;;;;;;x

count_sardinian;Conte;;;;;;;;;;;;;x
count_female_sardinian;Contessa;;;;;;;;;;;;;x
county_sardinian;Conte;;;;;;;;;;;;;x
county_of_sardinian;Conte of;;;;;;;;;;;;;x
duke_sardinian;Duca;;;;;;;;;;;;;x
duke_female_sardinian;Duchessa;;;;;;;;;;;;;x
duchy_sardinian;Ducadu;;;;;;;;;;;;;x
duchy_of_sardinian;Ducadu of;;;;;;;;;;;;;x
king_sardinian;Re;;;;;;;;;;;;;x
king_female_sardnian;Reina;;;;;;;;;;;;;x
kingdom_sardnian;Regnu;;;;;;;;;;;;;x
kingdom_of_sardinian;Regnu of;;;;;;;;;;;;;x

baron_piedmontese;Sgnor;;;;;;;;;;;;;x
count_piedmontese;Capitani;;;;;;;;;;;;;x
duke_piedmontese;Monsu;;;;;;;;;;;;;x
king_piedmontese;Re;;;;;;;;;;;;;x
emperor_piedmontese;Amperador;;;;;;;;;;;;;x
city_baron_piedmontese;Sìndich;;;;;;;;;;;;;x
city_count_piedmontese;Monsu Sìndich;;;;;;;;;;;;;x
city_duke_piedmontese;Governateur;;;;;;;;;;;;;x
city_king_piedmontese;Presidant;;;;;;;;;;;;;x
city_emperor_piedmontese;Consul;;;;;;;;;;;;;x

baron_lombard;Cavalier;;;;;;;;;;;;;x
count_lombard;Capitani;;;;;;;;;;;;;x
duke_lombard;Siur;;;;;;;;;;;;;x
king_lombard;Re;;;;;;;;;;;;;x
emperor_lombard;Imperatur;;;;;;;;;;;;;x
city_baron_lombard;Sindech;;;;;;;;;;;;;x
city_count_lombard;Siur Sindech;;;;;;;;;;;;;x
city_duke_lombard;Governatur;;;;;;;;;;;;;x
city_king_lombard;President;;;;;;;;;;;;;x
city_emperor_lombard;Consul;;;;;;;;;;;;;x

baron_umbrian;Sor;;;;;;;;;;;;;x
count_umbrian;Sor Capitano;;;;;;;;;;;;;x
duke_umbrian;Sor Principe;;;;;;;;;;;;;x
king_umbrian;Re;;;;;;;;;;;;;x
city_baron_umbrian;Sinnico;;;;;;;;;;;;;x
city_count_umbrian;Sor Sinnico;;;;;;;;;;;;;x 
city_duke_umbrian;Sor Governatore;;;;;;;;;;;;;x
city_king_umbrian;Sor Presidente;;;;;;;;;;;;;x
city_emperor_umbrian;Er Console;;;;;;;;;;;;;x

baron_venetian;Paron;;;;;;;;;;;;;x
count_venetian;Sior Paron;;;;;;;;;;;;;x
duke_venetian;Sioria Lustrisima;;;;;;;;;;;;;x
king_venetian;Re;;;;;;;;;;;;;x
emperor_venetian;Imperador;;;;;;;;;;;;;x
city_baron_venetian;Nobilhomo;;;;;;;;;;;;;x
city_count_venetian;Sior;;;;;;;;;;;;;x 
city_duke_venetian;Doze;;;;;;;;;;;;;x
city_king_venetian;Doze Serenisimo;;;;;;;;;;;;;x
city_emperor_venetian;Serenisimo Principe;;;;;;;;;;;;;x 

baron_romansh;Padron;;;;;;;;;;;;;x
count_romansh;Capitani;;;;;;;;;;;;;x
duke_romansh;Sjòr;;;;;;;;;;;;;x
king_romansh;Re;;;;;;;;;;;;;x 
emperor_romansh;Impatrator;;;;;;;;;;;;;x

baron_ligurian;Bonòmmo;;;;;;;;;;;;;x
count_ligurian;Capitànio;;;;;;;;;;;;;x
duke_ligurian;Scignôro;;;;;;;;;;;;;x
king_ligurian;Rè;;;;;;;;;;;;;x
emperor_ligurian;Inperatò;;;;;;;;;;;;;x
city_baron_ligurian;Bonòmmo;;;;;;;;;;;;;x
city_count_ligurian;Scignôro;;;;;;;;;;;;;x
city_duke_ligurian;Dûxe;;;;;;;;;;;;;x
city_king_ligurian;Dûxe Supèrbio;;;;;;;;;;;;;x
city_emperor_ligurian;Supèrbio Prinçìpe;;;;;;;;;;;;;x

baron_tuscan;Vonommo;;;;;;;;;;;;;x
count_tuscan;Hapitano;;;;;;;;;;;;;x
duke_tuscan;Signore;;;;;;;;;;;;;x
king_tuscan;Re;;;;;;;;;;;;;x
emperor_tuscan;Imperaçore;;;;;;;;;;;;;x

count_limburgish;Graof;;;;;;;;;;;;;x
count_female_limburgish;Graovin;;;;;;;;;;;;;x
county_limburgish;Graofsjap;;;;;;;;;;;;;x
county_of_limburgish;Graofsjap of;;;;;;;;;;;;;x
duke_limburgish;Hertog;;;;;;;;;;;;;x
duke_female_limburgish;Hertogin;;;;;;;;;;;;;x
duchy_limburgish;Hertogdóm;;;;;;;;;;;;;x
duchy_of_limburgish;Hertogdóm of;;;;;;;;;;;;;x
king_limburgish;Keuning;;;;;;;;;;;;;x
king_female_limburgish;Keuningin;;;;;;;;;;;;;x
kingdom_limburgish;Keuninkriek;;;;;;;;;;;;;x
kingdom_of_limburgish;Keuninkriek of;;;;;;;;;;;;;x
emperor_limburgish;Keizer;;;;;;;;;;;;;x
emperor_female_limburgish;Keizerin;;;;;;;;;;;;;x
empire_limburgish;Keizerriek;;;;;;;;;;;;;x
empire_of_limburgish;Keizerriek of;;;;;;;;;;;;;x

baron_armenian;Azat;;;;;;;;;;;;;x
baron_female_armenian;Azatuhi;;;;;;;;;;;;;x
count_armenian;Naxarar;;;;;;;;;;;;;x
count_female_armenian;Naxararuhi;;;;;;;;;;;;;x
duke_armenian;Ishkhan;;;;;;;;;;;;;x
duke_female_armenian;Ishkhanuhi;;;;;;;;;;;;;x
king_armenian;Tagawor;;;;;;;;;;;;;x
king_female_armenian;T'aguhi;;;;;;;;;;;;;x
emperor_armenian;Kaysur;;;;;;;;;;;;;x
emperor_female_armenian;Kaysrouhi;;;;;;;;;;;;;x

confederation_baron_schwyzer;Statthalter;;;;;;;;;;;;;x
confederation_count_schwyzer;Landammann;;;;;;;;;;;;;x
confederation_duke_schwyzer;Landvogt;;;;;;;;;;;;;x
confederation_king_schwyzer;Bundesrat;;;;;;;;;;;;;x
confederation_baron_female_schwyzer;Statthalterin;;;;;;;;;;;;;x
confederation_count_female_schwyzer;Landammännin;;;;;;;;;;;;;x
confederation_duke_female_schwyzer;Landesvögtin;;;;;;;;;;;;;x
confederation_king_female_schwyzer;Bundesrätin;;;;;;;;;;;;;x

###SPECIAL TITLES
RAIS;Ra'is;;;;;;;;;;;;;x
RAIS_FOA;Ra'isi;;;;;;;;;;;;;x
NIZAM;Nizam;;;;;;;;;;;;;x
NIZAMA;Nizama;;;;;;;;;;;;;x

###UZBEKS
count_uzbek;Bek;;;;;;;;;;;;;x
count_female_uzbek;Begim;;;;;;;;;;;;;x
county_uzbek;Beglik;;;;;;;;;;;;;x
county_of_uzbek;Begligi;;;;;;;;;;;;;x
duke_uzbek;Mirza;;;;;;;;;;;;;x
duke_female_uzbek;Mirza Begum;;;;;;;;;;;;;x
duchy_uzbek;Mirzalik;;;;;;;;;;;;;x
duchy_of_uzbek;Mirzaligi;;;;;;;;;;;;;x
king_uzbek;Xon;;;;;;;;;;;;;x
king_female_uzbek;Xonim;;;;;;;;;;;;;x
kingdom_uzbek;Xonlik;;;;;;;;;;;;;x
kingdom_of_uzbek;Xonligi;;;;;;;;;;;;;x
emperor_uzbek;Xoqon;;;;;;;;;;;;;x
emperor_female_uzbek;Xotun;;;;;;;;;;;;;x
empire_uzbek;Xoqonlik;;;;;;;;;;;;;x
empire_of_uzbek;Xoqonligi;;;;;;;;;;;;;x
ghazi_government_count_uzbek;Bek;;;;;;;;;;;;;x
ghazi_government_count_female_uzbek;Begim;;;;;;;;;;;;;x
ghazi_government_duchy_uzbek;Beglik;;;;;;;;;;;;;x
ghazi_government_county_of_uzbek;Begligi;;;;;;;;;;;;;x
ghazi_government_duke_uzbek;Mirza;;;;;;;;;;;;;x
ghazi_government_duke_female_uzbek;Mirza Begum;;;;;;;;;;;;;x
ghazi_government_duchy_uzbek;Mirzalik;;;;;;;;;;;;;x
ghazi_government_duchy_of_uzbek;Mirzaligi;;;;;;;;;;;;;x
ghazi_government_king_uzbek;Xon;;;;;;;;;;;;;x
ghazi_government_king_female_uzbek;Xonim;;;;;;;;;;;;;x
ghazi_government_kingdom_uzbek;Xonlik;;;;;;;;;;;;;x
ghazi_government_kingdom_of_uzbek;Xonligi;;;;;;;;;;;;;x
ghazi_government_emperor_uzbek;Xoqon;;;;;;;;;;;;;x
ghazi_government_emperor_female_uzbek;Xotun;;;;;;;;;;;;;x
ghazi_government_empire_uzbek;Xoqonlik;;;;;;;;;;;;;x
ghazi_government_empire_of_uzbek;Xoqonligi;;;;;;;;;;;;;x
diwan_government_count_uzbek;Bek;;;;;;;;;;;;;x
diwan_government_count_female_uzbek;Begim;;;;;;;;;;;;;x
diwan_government_duchy_uzbek;Beglik;;;;;;;;;;;;;x
diwan_government_county_of_uzbek;Begligi;;;;;;;;;;;;;x
diwan_government_duke_uzbek;Mirza;;;;;;;;;;;;;x
diwan_government_duke_female_uzbek;Mirza Begum;;;;;;;;;;;;;x
diwan_government_duchy_uzbek;Mirzalik;;;;;;;;;;;;;x
diwan_government_duchy_of_uzbek;Mirzaligi;;;;;;;;;;;;;x
diwan_government_king_uzbek;Xon;;;;;;;;;;;;;x
diwan_government_king_female_uzbek;Xonim;;;;;;;;;;;;;x
diwan_government_kingdom_uzbek;Xonlik;;;;;;;;;;;;;x
diwan_government_kingdom_of_uzbek;Xonligi;;;;;;;;;;;;;x
diwan_government_emperor_uzbek;Podshoh;;;;;;;;;;;;;x
diwan_government_emperor_female_uzbek;Podshoh Begum;;;;;;;;;;;;;x
diwan_government_empire_uzbek;Podsholik;;;;;;;;;;;;;x
diwan_government_empire_of_uzbek;Podsholigi;;;;;;;;;;;;;x

###TURKS
baron_rumelian;Köy Muhtari;;;;;;;;;;;;;x
baron_female_rumelian;Hanim;;;;;;;;;;;;;x
barony_rumelian;Köy;;;;;;;;;;;;;x
barony_of_rumelian;Köyü;;;;;;;;;;;;;x
count_rumelian;Kaymakam;;;;;;;;;;;;;x
count_female_rumelian;Bayan;;;;;;;;;;;;;x
county_rumelian;Beylik;;;;;;;;;;;;;x
county_of_rumelian;Beylighi;;;;;;;;;;;;;x
duke_rumelian;Vali;;;;;;;;;;;;;x
duke_female_rumelian;Hanimefendi;;;;;;;;;;;;;x
duchy_rumelian;Devlet;;;;;;;;;;;;;x
duchy_of_rumelian;Devleti;;;;;;;;;;;;;x
king_rumelian;Kral;;;;;;;;;;;;;x
king_female_rumelian;Kraliçe;;;;;;;;;;;;;x
kingdom_rumelian;Krallik;;;;;;;;;;;;;x
kingdom_of_rumelian;Krallighi;;;;;;;;;;;;;x
emperor_rumelian;Padishah;;;;;;;;;;;;;x
emperor_female_rumelian;Hatun;;;;;;;;;;;;;x
empire_rumelian;Imparatorluk;;;;;;;;;;;;;x
empire_of_rumelian;Imparatorlughu;;;;;;;;;;;;;x
diwan_government_baron_rumelian;Köy Muhtari;;;;;;;;;;;;;x
diwan_government_baron_female_rumelian;Hanim;;;;;;;;;;;;;x
diwan_government_barony_rumelian;Köy;;;;;;;;;;;;;x
diwan_government_barony_of_rumelian;Köyü;;;;;;;;;;;;;x
diwan_government_count_rumelian;Kaymakam;;;;;;;;;;;;;x
diwan_government_count_female_rumelian;Bayan;;;;;;;;;;;;;x
diwan_government_county_rumelian;Beylik;;;;;;;;;;;;;x
