###########Cultures###########
han;Hànzú;;;;;;;;;;;;;x
hazara;Hazara;;;;;;;;;;;;;x
hellenic;Hellenic;;;;;;;;;;;;;x
herzegovinian;Hercegovci;;;;;;;;;;;;;x
highlander;Albannach;;;;;;;;;;;;;x
hijazi;Hijazi;;;;;;;;;;;;;x
himachali;Himachali;;;;;;;;;;;;;x
ho;Ho;;;;;;;;;;;;;x
hungarian;Magyar;;;;;;;;;;;;;x
iberian;Iberian;;;;;;;;;;;;;x
icelander;Íslendingur;;;;;;;;;;;;;x
ilankai;Ilankai;;;;;;;;;;;;;x
indo_aryan_central;Central Indo-Aryan;;;;;;;;;;;;;x
indo_aryan_east;East Indo-Aryan;;;;;;;;;;;;;x
indo_aryan_north;North Indo-Aryan;;;;;;;;;;;;;x
indo_aryan_south;South Indo-Aryan;;;;;;;;;;;;;x
indo_aryan_west;West Indo-Aryan;;;;;;;;;;;;;x
iranian_portrait;Iranian;;;;;;;;;;;;;x
irish;Éireannach;;;;;;;;;;;;;x
israelite;Israelite;;;;;;;;;;;;;x
istrian;Istrijani;;;;;;;;;;;;;x
jamta;Jamta;;;;;;;;;;;;;x
kabardian;Q'eberdey;;;;;;;;;;;;;x
kabyle;Iqbayliyen;;;;;;;;;;;;;x
kalaaleq;Kalaaleq;;;;;;;;;;;;;x
kaliningradyets;Kaliningradyets;;;;;;;;;;;;;x
kalmyk;Xalmgud;;;;;;;;;;;;;x
kannadiga;Kannadiga;;;;;;;;;;;;;x
kannauji;Kannauji;;;;;;;;;;;;;x
karachay;Karachay;;;;;;;;;;;;;x
karakalpak;Qaraqalpaq;;;;;;;;;;;;;x
karelian;Karjala;;;;;;;;;;;;;x
kashmiri;Kashmiri;;;;;;;;;;;;;x
kashubian;Kaszëba;;;;;;;;;;;;;x
kauravi;Kauravi;;;;;;;;;;;;;x
kazakh;Qazaq;;;;;;;;;;;;;x
khakas;Khakas;;;;;;;;;;;;;x
khalkha;Khalkha;;;;;;;;;;;;;x
kham;Kham;;;;;;;;;;;;;x
khanty;Hanti;;;;;;;;;;;;;x
khasi;Khasi;;;;;;;;;;;;;x
khorchin;Khorchin;;;;;;;;;;;;;x
komi;Komijas;;;;;;;;;;;;;x
konkani;Konkani;;;;;;;;;;;;;x
kru;Kru;;;;;;;;;;;;;x
kubantsy;Kubantsy;;;;;;;;;;;;;x
kumyk;Qumuq;;;;;;;;;;;;;x
kurdish;Kurd;;;;;;;;;;;;;x
kurukh;Karkh;;;;;;;;;;;;;x
kutchi;Kutchi;;;;;;;;;;;;;x
kypriot;Kypriot;;;;;;;;;;;;;x
kyrgyz;Kyrgyz;;;;;;;;;;;;;x
latvian;Latvieši;;;;;;;;;;;;;x
laz;Lazi;;;;;;;;;;;;;x
lebneni;Lebneni;;;;;;;;;;;;;x
lezgin;Lezgin;;;;;;;;;;;;;x
libyan;Libiyi;;;;;;;;;;;;;x
ligurian;Ligure;;;;;;;;;;;;;x
limburgish;Lèmbörgsj;;;;;;;;;;;;;x
lipka;Lipka;;;;;;;;;;;;;x
llanito;Llanito;;;;;;;;;;;;;x
lombard;Lombardo;;;;;;;;;;;;;x
low_saxon;Neddersassen;;;;;;;;;;;;;x
lowlander;Scots;;;;;;;;;;;;;x
luo;Luo;;;;;;;;;;;;;x
lurs;Lurs;;;;;;;;;;;;;x
luxembourger;Lëtzebuerger;;;;;;;;;;;;;x
macedonian;Makedonci;;;;;;;;;;;;;x
madeiran;Madeirense;;;;;;;;;;;;;x
magahi;Magahi;;;;;;;;;;;;;x
maghrebi;Maghrebi;;;;;;;;;;;;;x
magyar;Magyar;;;;;;;;;;;;;x
maithil;Maithil;;;;;;;;;;;;;x
makedonian;Makedóne;;;;;;;;;;;;;x
malayali;Malayali;;;;;;;;;;;;;x
maldivian;Dhivehi;;;;;;;;;;;;;x
malopolan;Malopolan;;;;;;;;;;;;;x
maltese;Maltin;;;;;;;;;;;;;x
malvi;Malvi;;;;;;;;;;;;;x
manchu;Manchu;;;;;;;;;;;;;x
mansi;Mansi;;;;;;;;;;;;;x
manx;Manninee;;;;;;;;;;;;;x
mari;Mari;;;;;;;;;;;;;x
marwari;Marwari;;;;;;;;;;;;;x
mascarene;Mascarene;;;;;;;;;;;;;x
masri;Masri;;;;;;;;;;;;;x
mazandarani;Mazandarani;;;;;;;;;;;;;x
mazovian;Mazowszan;;;;;;;;;;;;;x
mediterranean;Mediterranean;;;;;;;;;;;;;x
meitei;Meitei;;;;;;;;;;;;;x
mexicano;Mexicano;;;;;;;;;;;;;x
midlander;Midlander;;;;;;;;;;;;;x
min;min;;;;;;;;;;;;;x
mizo;Mizo;;;;;;;;;;;;;x
moldovan;Moldovean;;;;;;;;;;;;;x
mongolian_group;Mongolian;;;;;;;;;;;;;x
montenegrin;Crnogorci;;;;;;;;;;;;;x
moravian;Moraváci;;;;;;;;;;;;;x
mordvin;Mordvin;;;;;;;;;;;;;x
morisien;Morisien;;;;;;;;;;;;;x
moroccan;Maghribi;;;;;;;;;;;;;x
mozabite;At Mzab;;;;;;;;;;;;;x
muhajir;Muhajir;;;;;;;;;;;;;x
muscovite;Moskvich;;;;;;;;;;;;;x
naga;Naga;;;;;;;;;;;;;x
nagpuri;Nagpuri;;;;;;;;;;;;;x
najdi;Najdi;;;;;;;;;;;;;x
nakh;Nakh;;;;;;;;;;;;;x
neapolitan;Napulitano;;;;;;;;;;;;;x
nenet;Nenej;;;;;;;;;;;;;x
nepali;Nepali;;;;;;;;;;;;;x
newfie;Newfie;;;;;;;;;;;;;x
ngalop;Ngalop;;;;;;;;;;;;;x
nilotic;Nilotic;;;;;;;;;;;;;x
nogai;Nogay;;;;;;;;;;;;;x
nordlending;Nordlending;;;;;;;;;;;;;x
norman;Normaund;;;;;;;;;;;;;x
northerner;Norfie;;;;;;;;;;;;;x
norwegian;Nordmann;;;;;;;;;;;;;x
nuba;Nuba;;;;;;;;;;;;;x
nubian;Nòòbíí;;;;;;;;;;;;;x
nuristani;Chitrali;;;;;;;;;;;;;x
nynorn;Nynorn;;;;;;;;;;;;;x
occitan;Occitan;;;;;;;;;;;;;x
odia;Odia;;;;;;;;;;;;;x
odrzan;Odrzan;;;;;;;;;;;;;x
oirat;Oirat;;;;;;;;;;;;;x
oromo;Oromoo;;;;;;;;;;;;;x
ossetian;Irættæ;;;;;;;;;;;;;x
ossi;Ossi;;;;;;;;;;;;;x
ostlending;Østlending;;;;;;;;;;;;;x
outremer;Outremer;;;;;;;;;;;;;x
pahari;Pahari;;;;;;;;;;;;;x
palatinate;Pälzer;;;;;;;;;;;;;x
pamiri;Pamiri;;;;;;;;;;;;;x
parisian;Parigot;;;;;;;;;;;;;x
pashtun;Pashtun;;;;;;;;;;;;;x
pavee;Mincéirí;;;;;;;;;;;;;x
persian;Farsi;;;;;;;;;;;;;x
piedmontese;Piemontèis;;;;;;;;;;;;;x
poleshuk;Poleshuk;;;;;;;;;;;;;x
pomak;Pomak;;;;;;;;;;;;;x
pomor;Pomor;;;;;;;;;;;;;x
portuguese;Português;;;;;;;;;;;;;x
provencal;Prouvençau;;;;;;;;;;;;;x
prussian;Pruschu;;;;;;;;;;;;;x
punjabi;Punjabi;;;;;;;;;;;;;x
qashqai;Kashkay;;;;;;;;;;;;;x
qiang;Qiang;;;;;;;;;;;;;x
qirimlar;Qirimtatar;;;;;;;;;;;;;x
quebecois;Québécois;;;;;;;;;;;;;x
rajasthani;Rajasthani;;;;;;;;;;;;;x
rajbongshi;Rajbongshi;;;;;;;;;;;;;x
rangpuri;Rangpuri;;;;;;;;;;;;;x
rarhi;Rarhi;;;;;;;;;;;;;x
reference_culture;Reference Culture;;;;;;;;;;;;;x
reunionnese;Reunionnese;;;;;;;;;;;;;x
rhenish;Rheinländer;;;;;;;;;;;;;x
riffian;Irifiyen;;;;;;;;;;;;;x
rom;Rom;;;;;;;;;;;;;x
romagnol;Rumagnôl;;;;;;;;;;;;;x
romani;Romani;;;;;;;;;;;;;x
romanian;Româna;;;;;;;;;;;;;x
romanichal;Romanichal;;;;;;;;;;;;;x
romaniote;Romaniote;;;;;;;;;;;;;x
romansh;Rumantsch;;;;;;;;;;;;;x
romioi;Romioi;;;;;;;;;;;;;x
rumelian;Rumelili;;;;;;;;;;;;;x
rusyn;Rusyn;;;;;;;;;;;;;x
sabir;Sabir;;;;;;;;;;;;;x
sabra;Tzabar;;;;;;;;;;;;;x
sahrawi;Sahrawi;;;;;;;;;;;;;x
sami;Sámi;;;;;;;;;;;;;x
sami_group;Sámi;;;;;;;;;;;;;x
santal;Santal;;;;;;;;;;;;;x
saraiki;Saraiki;;;;;;;;;;;;;x
sardinian;Sardu;;;;;;;;;;;;;x
scandinavian;Scandinavian;;;;;;;;;;;;;x
scanian;Skåning;;;;;;;;;;;;;x
schwyzer;Schwyzer;;;;;;;;;;;;;x
scouse;Scouse;;;;;;;;;;;;;x
sefardi;Sefardi;;;;;;;;;;;;;x
serbian;Srbi;;;;;;;;;;;;;x
seto;Seto;;;;;;;;;;;;;x
severyane;Severyane;;;;;;;;;;;;;x
sharchop;Sharchop;;;;;;;;;;;;;x
shwoveh;Shwoveh;;;;;;;;;;;;;x
siberian;Sibiryaki;;;;;;;;;;;;;x
sicilian;Sicilianu;;;;;;;;;;;;;x
sikkimese;Sikkimese;;;;;;;;;;;;;x
silesian;Slónzok;;;;;;;;;;;;;x
sindhi;Sindhi;;;;;;;;;;;;;x
sinhala;Sinhala;;;;;;;;;;;;;x
sinoa;Sinoa;;;;;;;;;;;;;x
slavic;Slavic;;;;;;;;;;;;;x
slavic_east;East Slavic;;;;;;;;;;;;;x
slobozhan;Slobozhan;;;;;;;;;;;;;x
slovak;Slovák;;;;;;;;;;;;;x
slovene;Slovenci;;;;;;;;;;;;;x
somali;Soomaaliya;;;;;;;;;;;;;x
sorbian;Serbja;;;;;;;;;;;;;x
soussi;Ichelhiyen;;;;;;;;;;;;;x
southeastasian;South-East Asian;;;;;;;;;;;;;x
southerner;Southerner;;;;;;;;;;;;;x
southindian;South Indian;;;;;;;;;;;;;x
southslavic;South Slavic;;;;;;;;;;;;;x
sudani;Sudani;;;;;;;;;;;;;x
suriyi;Suriyi;;;;;;;;;;;;;x
svalbarder;Svalbarder;;;;;;;;;;;;;x
svealander;Svealänning;;;;;;;;;;;;;x
swabian;Schwaben;;;;;;;;;;;;;x
swedish;Svensk;;;;;;;;;;;;;x
sylheti;Sylheti;;;;;;;;;;;;;x
szekely;Székely;;;;;;;;;;;;;x
tajik;Tojik;;;;;;;;;;;;;x
talysh;Tolishi;;;;;;;;;;;;;x
tat;Tat;;;;;;;;;;;;;x
tatar;Tatar;;;;;;;;;;;;;x
teimani;Teimani;;;;;;;;;;;;;x
telangani;Telangani;;;;;;;;;;;;;x
telluguvalli;Telluguvalli;;;;;;;;;;;;;x
tibetan;Tibetan;;;;;;;;;;;;;x
tibetic;Tibetan;;;;;;;;;;;;;x
tigre;Tigre;;;;;;;;;;;;;x
tigrinya;Tegaru;;;;;;;;;;;;;x
toros_mountain;Torosli;;;;;;;;;;;;;x
toubou;Toubou;;;;;;;;;;;;;x
transylvanian;Ardelean;;;;;;;;;;;;;x
tripuri;Tripuri;;;;;;;;;;;;;x
tronder;Trønder;;;;;;;;;;;;;x
tuareg;Tamasheq;;;;;;;;;;;;;x
tulu;Tulu;;;;;;;;;;;;;x
tungusic;Tungusic;;;;;;;;;;;;;x
tunisian;Tounsi;;;;;;;;;;;;;x
turcoman;Türkmenli;;;;;;;;;;;;;x
turkic;Turkic;;;;;;;;;;;;;x
turkic_east;East Turkic;;;;;;;;;;;;;x
turkic_karluk;Karluk;;;;;;;;;;;;;x
turkic_oghuz;Turkish;;;;;;;;;;;;;x
turkic_siberian;Siberian Turkic;;;;;;;;;;;;;x
turkic_west;West Turkic;;;;;;;;;;;;;x
turkmen;Türkmen;;;;;;;;;;;;;x
tuscan;Toscano;;;;;;;;;;;;;x
tuvan;Tivalar;;;;;;;;;;;;;x
utsang;Ü-Tsang;;;;;;;;;;;;;x
udmurt;Udmurt;;;;;;;;;;;;;x
ugric;Ugric;;;;;;;;;;;;;x
uighur;Uighur;;;;;;;;;;;;;x
ukrainian;Dnipriany;;;;;;;;;;;;;x
ulsterman;Ullans;;;;;;;;;;;;;x
umani;Umani;;;;;;;;;;;;;x
umbrian;Centritaliano;;;;;;;;;;;;;x
upper_saxon;Sachsen;;;;;;;;;;;;;x
uralic;Ural'skaya;;;;;;;;;;;;;x
uralic_west;Uralic;;;;;;;;;;;;;x
uzbek;O'zbek;;;;;;;;;;;;;x
vangiya;Vangiya;;;;;;;;;;;;;x
varendri;Varendri;;;;;;;;;;;;;x
vedda;Vedda;;;;;;;;;;;;;x
venetian;Vèneto;;;;;;;;;;;;;x
verdean;Verdean;;;;;;;;;;;;;x
vestlending;Vestlending;;;;;;;;;;;;;x
vlach;Vlach;;;;;;;;;;;;;x
volgan;Volzhskaya;;;;;;;;;;;;;x
walloon;Walon;;;;;;;;;;;;;x
warmzur;Warmzur;;;;;;;;;;;;;x
welsh;Cymry;;;;;;;;;;;;;x
west_anatolian;Egedenizli;;;;;;;;;;;;;x
west_indian;West Indian;;;;;;;;;;;;;x
west_slavic_group;West Slavic;;;;;;;;;;;;;x
westafrican;West African;;;;;;;;;;;;;x
westerner;Westerner;;;;;;;;;;;;;x
wielkopolan;Wielkopolan;;;;;;;;;;;;;x
wuyue;Wúyuè;;;;;;;;;;;;;x
xiang;Xiang;;;;;;;;;;;;;x
xibe;Xibe;;;;;;;;;;;;;x
yankee;Yankee;;;;;;;;;;;;;x
yekatarinburger;Yekatarinburger;;;;;;;;;;;;;x
yemeni;Yemeni;;;;;;;;;;;;;x
yiddish;Yiddish;;;;;;;;;;;;;x
yolmo;Yolmopa;;;;;;;;;;;;;x
yue;Yue;;;;;;;;;;;;;x
zaza;Zaza;;;;;;;;;;;;;x
