###ÄNSI###;;;;;;;;;;;;;;
RETTYPE_CUL_BILLMEN;Billmen;;;;;;;;;;;;;x
ca_culture_schiltron_1;Schiltron Training Ground;;;;;;;;;;;;;x
ca_culture_schiltron_2;Schiltron Training Ground;;;;;;;;;;;;;x
ca_culture_schiltron_3;Schiltron Training Ground;;;;;;;;;;;;;x
ca_culture_schiltron_4;Schiltron Training Ground;;;;;;;;;;;;;x
ca_culture_schiltron_1_desc;The schiltron is a compact body of Scottish pikemen. If threatened by cavalry, they present row upon row of spears firmly braced in the earth. Only a fool or a madman would willingly charge into such a dense wall of killing instruments.;;;;;;;;;;;;;x
RETTYPE_CUL_SCOT;Schiltron;;;;;;;;;;;;;x
ca_culture_schiltron_1;Schiltron Training Ground;;;;;;;;;;;;;x
ca_culture_schiltron_2;Schiltron Training Ground;;;;;;;;;;;;;x
ca_culture_schiltron_3;Schiltron Training Ground;;;;;;;;;;;;;x
ca_culture_schiltron_4;Schiltron Training Ground;;;;;;;;;;;;;x
ca_culture_schiltron_1_desc;The schiltron is a compact body of Scottish pikemen. If threatened by cavalry, they present row upon row of spears firmly braced in the earth. Only a fool or a madman would willingly charge into such a dense wall of killing instruments.;;;;;;;;;;;;;x
RETTYPE_CUL_REDSHANK;Redshanks;;;;;;;;;;;;;x
ca_culture_redshank_1;Buannacht Billets;;;;;;;;;;;;;x
ca_culture_redshank_2;Buannacht Billets;;;;;;;;;;;;;x
ca_culture_redshank_3;Buannacht Billets;;;;;;;;;;;;;x
ca_culture_redshank_4;Buannacht Billets;;;;;;;;;;;;;x
ca_culture_redshank_1_desc;Civilian housing repurposed for the residence of these plaid-laden, barefooted warriors, primarily with the peasantry in them still. They are primarily displeased at them, but aren't to complain due to their extreme resilience even in the coldest weather and the fact that they are armed troops.;;;;;;;;;;;;;x
RETTYPE_CUL_GEWALTHAUFEN;Gewalthaufen;;;;;;;;;;;;;x
ca_culture_gewalthaufen_1;Gewalthaufen Zeughaus;;;;;;;;;;;;;x
ca_culture_gewalthaufen_2;Gewalthaufen Zeughaus;;;;;;;;;;;;;x
ca_culture_gewalthaufen_3;Gewalthaufen Zeughaus;;;;;;;;;;;;;x
ca_culture_gewalthaufen_4;Gewalthaufen Zeughaus;;;;;;;;;;;;;x
ca_culture_gewalthaufen_1_desc;The Gewalthaufen is a shambling mass of pikes and halberds, the men usually protected by a ridged helmet and a cuirass. Flags, drums and horns coordinate the formation so that the officers with with decorated helmets can move hundreds of men with one word. This of course needs a rather high amount of training and equipment which is why the local authorities like to keep a training ground and a stockpile of equipment around.;;;;;;;;;;;;;x
RETTYPE_CUL_PANZERREITER;Panzerreiter;;;;;;;;;;;;;x
ca_culture_panzerreiter_1;Panzerreiter Marstall;;;;;;;;;;;;;x
ca_culture_panzerreiter_2;Panzerreiter Marstall;;;;;;;;;;;;;x
ca_culture_panzerreiter_3;Panzerreiter Marstall;;;;;;;;;;;;;x
ca_culture_panzerreiter_4;Panzerreiter Marstall;;;;;;;;;;;;;x
ca_culture_panzerreiter_1_desc;The German low-lands are a place where cavalry is king. These men and their steeds are equipped with the best arms and armour they can afford. Of course the ones that serve a rich lord are usually better armed but all of them usually have a common area where they can make sure that their horses are being taken good care of.;;;;;;;;;;;;;x
RETTYPE_CUL_CARABINIERI;Carabinieri;;;;;;;;;;;;;x
ca_culture_carabinieri_1;Carabinieri Headquarters;;;;;;;;;;;;;x
ca_culture_carabinieri_2;Carabinieri Headquarters;;;;;;;;;;;;;x
ca_culture_carabinieri_3;Carabinieri Headquarters;;;;;;;;;;;;;x
ca_culture_carabinieri_4;Carabinieri Headquarters;;;;;;;;;;;;;x
ca_culture_carabinieri_1_desc;Serving both in peace as well during war, the Carabinieri keep order in the countryside, the army camp and the battlefield. But to to think of them as bailiffs with plumed helmets is a mistake an enemy makes only once.;;;;;;;;;;;;;x
RETTYPE_CUL_BERSAGLIERI;Bersaglieri;;;;;;;;;;;;;x
ca_culture_bersaglieri_1;Bersaglieri Training Fields;;;;;;;;;;;;;x
ca_culture_bersaglieri_2;Bersaglieri Training Fields;;;;;;;;;;;;;x
ca_culture_bersaglieri_3;Bersaglieri Training Fields;;;;;;;;;;;;;x
ca_culture_bersaglieri_4;Bersaglieri Training Fields;;;;;;;;;;;;;x
ca_culture_bersaglieri_1_desc;The Bersaglieri are lightly armed but not to be taken lightly. These men easily flank any footmen and fall in their backs with devastating results. Not many are taken into their ranks as their speed on foot is something that needs a lot of training, which may be another reason why the merchant class is rather absent from their ranks.;;;;;;;;;;;;;x
RETTYPE_CUL_SIPAHI;Sipahis;;;;;;;;;;;;;x
ca_culture_sipahi_1;Sipahi Riding Grounds;;;;;;;;;;;;;x
ca_culture_sipahi_2;Sipahi Riding Grounds;;;;;;;;;;;;;x
ca_culture_sipahi_3;Sipahi Riding Grounds;;;;;;;;;;;;;x
ca_culture_sipahi_4;Sipahi Riding Grounds;;;;;;;;;;;;;x
ca_culture_sipahi_1_desc;The sipahi are professional light cavalry, holding fiefs in the name of the local lord. Armed with round shield, lance, javelin and light armour, they excel at lightning-fast strikes and harrassing enemy troops.;;;;;;;;;;;;;x
RETTYPE_CUL_PESHMERGA;Peshmerga;;;;;;;;;;;;;x
ca_culture_peshmerga_1;Peshmerga Barracks;;;;;;;;;;;;;x
ca_culture_peshmerga_2;Peshmerga Barracks;;;;;;;;;;;;;x
ca_culture_peshmerga_3;Peshmerga Barracks;;;;;;;;;;;;;x
ca_culture_peshmerga_4;Peshmerga Barracks;;;;;;;;;;;;;x
ca_culture_peshmerga_1_desc;"Masters of Kurdistan's rugged and inhospitable terrain, Peshmerga fighters have stood watch over the mountains for centuries. Their name translates to ""those who stand in front of death"", and indeed, any enemy crossing into their territory shall sure find out why.";;;;;;;;;;;;;x
RETTYPE_CUL_CAUCASUS;Caucasian Highlanders;;;;;;;;;;;;;x
ca_culture_caucasus_1;Highland Training Fields;;;;;;;;;;;;;x
ca_culture_caucasus_2;Highland Training Fields;;;;;;;;;;;;;x
ca_culture_caucasus_3;Highland Training Fields;;;;;;;;;;;;;x
ca_culture_caucasus_4;Highland Training Fields;;;;;;;;;;;;;x
ca_culture_caucasus_1_desc;The Caucasus' mountains are a harsh place, but it is the one those hardy mountaineers call home. Clad in cherkesskas, heavy fur hats and equipped with long blades, they are astute defenders of the land.;;;;;;;;;;;;;x
RETTYPE_CUL_FALX;Regimentul Falx;;;;;;;;;;;;;x
ca_culture_falx_1;Fortified Monastery;;;;;;;;;;;;;x
ca_culture_falx_2;Fortified Monastery;;;;;;;;;;;;;x
ca_culture_falx_3;Fortified Monastery;;;;;;;;;;;;;x
ca_culture_falx_4;Fortified Monastery;;;;;;;;;;;;;x
ca_culture_falx_1_desc;This fortified monastery is defended by regiment of sturdy Romanian falx-wielders. Their long two-handed blades, with the inner edge sharpened, have been known to take off limbs and even heads in one blow!;;;;;;;;;;;;;x
RETTYPE_CUL_FALX;Regimentul Falx;;;;;;;;;;;;;x
ca_culture_evzones_1;Evzones Barracks;;;;;;;;;;;;;x
ca_culture_evzones_2;Evzones Barracks;;;;;;;;;;;;;x
ca_culture_evzones_3;Evzones Barracks;;;;;;;;;;;;;x
ca_culture_evzones_4;Evzones Barracks;;;;;;;;;;;;;x
ca_culture_evzones_1_desc;Known for their distinctive dress and especially the fustanella, a sort of long skirt, these soldiers have guarded the lords and ladies of Hellas for centuries and shall do so forevermore.;;;;;;;;;;;;;x
RETTYPE_CUL_HUNG;Huszár;;;;;;;;;;;;;x
ca_culture_hungarian_1;Huszár Training Ground;;;;;;;;;;;;;x
ca_culture_hungarian_2;Huszár Training Ground;;;;;;;;;;;;;x
ca_culture_hungarian_3;Huszár Training Ground;;;;;;;;;;;;;x
ca_culture_hungarian_4;Huszár Training Ground;;;;;;;;;;;;;x
ca_culture_hungarian_1_desc;The hussars make excellent light cavalry, and are trained to hit the enemy relentlessly from different directions before regrouping and doing it again.;;;;;;;;;;;;;x
RETTYPE_CUL_CARPATHIANS;Carpathian Mountaineers;;;;;;;;;;;;;x
ca_culture_carpathians_1;Carpathian Highland Barracks;;;;;;;;;;;;;x
ca_culture_carpathians_2;Carpathian Highland Barracks;;;;;;;;;;;;;x
ca_culture_carpathians_3;Carpathian Highland Barracks;;;;;;;;;;;;;x
ca_culture_carpathians_4;Carpathian Highland Barracks;;;;;;;;;;;;;x
ca_culture_carpathians_1_desc;The Carpathians' lofty peaks are home to rough warriors and soldiers. Though their equipment is of varying quality and the protection they can afford has its up and downs, nobody can doubt these hardy highlanders' courage.;;;;;;;;;;;;;x
RETTYPE_CUL_DUTCH;Goedendag Militia;;;;;;;;;;;;;x
ca_culture_dutch_1;Goedendag Militia Quarters;;;;;;;;;;;;;x
ca_culture_dutch_2;Goedendag Militia Quarters;;;;;;;;;;;;;x
ca_culture_dutch_3;Goedendag Militia Quarters;;;;;;;;;;;;;x
ca_culture_dutch_4;Goedendag Militia Quarters;;;;;;;;;;;;;x
ca_culture_dutch_1_desc;These urban militias are named after the Flemish goedendag mace they favor in battle. They have proven themselves more than once against armored cavalry.;;;;;;;;;;;;;x
