###ÄNSI###;;;;;;;;;;;;;;
EVTDESC_LIPKA_3123;[From.GetTitledFirstName] has returned from the Baltic and the Lipka Guard, but [From.GetSheHe] refuses to speak of [From.GetHerHis] experiences there. I know [From.GetSheHe] took part in several battles and killed many foes, but instead of reveling in the glory of [From.GetHerHis] accomplishments, [From.GetFirstName] is plagued by nightmares and jumps at sudden sounds.;;;;;;;;;;;;;x
EVTOPTA_LIPKA_3123;Strange...;;;;;;;;;;;;;x
EVTDESC_LIPKA_3125;[From.GetTitledFirstName] has come home from Riga and [From.GetHerHis] service with the Varangian Guard, but [From.GetSheHe] is not alone. [From.GetSheHeCap] has found a Baltic [From.GetHusbandWifeOpp] and brought [From.GetHerHimOpp] with [From.GetHerHim]. [From.GetSheHeCapOpp] is not familiar with our customs or language, and the climate and the winds do not seem to agree with [From.GetHerHimOpp], but [From.GetSheHeOpp] seems willing to make the best of [From.GetHerHisOpp] new home.;;;;;;;;;;;;;x
EVTOPTA_LIPKA_3125;To each their own.;;;;;;;;;;;;;x
EVTDESC_LIPKA_3127;After many years in Riga, [From.GetTitledFirstName] has finally been released from [From.GetHerHis] service to the Lipka Guard and returned home. My child is a changed [From.GetManWoman], however. Allah no longer holds any interest for him, and [From.GetSheHe] instead speaks incessantly of Christendom and the horrors that await those who refuse to convert...;;;;;;;;;;;;;x
EVTOPTA_LIPKA_3127;I knew those Balts would be a bad influence.;;;;;;;;;;;;;x
EVTDESC_LIPKA_3129;[From.GetTitledFirstName] has returned from Riga and the Lipka Guard a changed [From.GetManWoman]. [From.GetSheHeCap] is wiser, more confident in [From.GetHerHis] own abilities and more knowledgeable in matters of war. It seems the time spent by the Baltic shores did [From.GetHerHim] good.;;;;;;;;;;;;;x
EVTOPTA_LIPKA_3129;Welcome home, [From.GetFirstName]!;;;;;;;;;;;;;x
EVTDESC_LIPKA_3131;Several former Lipka Guardsmen have recently returned home after serving the Greek [greek_king_or_queen.GetKingQueen], and they bring news most grave. My [From.GetSonDaughter], [From.GetTitledFirstName], has fallen in battle while campaigning in Europa. They assure me that [From.GetSheHe] faced [From.GetHerHis] enemy with bravery and slew many, before their numbers overwhelmed [From.GetHerHim].;;;;;;;;;;;;;x
EVTOPTA_LIPKA_3131;My [From.GetSonDaughter] died a hero...;;;;;;;;;;;;;x
EVTDESC_LIPKA_3133;[From.GetTitledFirstName] has at last returned from the Baltic with a caravan filled with the spoils of war! Apparently the great [greek_king_or_queen.GetKingQueen] of the Greeks is generous to those who serve [baltic_emperor_or_empress.GetHerHim] well, and there is gold here from all over the Baltic realm, Visegrád and beyond. My [From.GetSonDaughter] insists on sharing these riches with me, [From.GetHerHis] loving [Root.GetFatherMother].;;;;;;;;;;;;;x
EVTOPTA_LIPKA_3133;[From.GetFirstName], you make me proud!;;;;;;;;;;;;;x
EVTDESC_LIPKA_3134;The death of my [From.GetRootRelation], [From.GetTitledFirstName], has urged me to depart Riga and leave the Lipka guard. I am returning home with a caravan, filled with loot from our campaigns all over the Baltic. After a long and perilous journey back, my feet are now firmly planted on the soil of the land that is my birthright. The throne is mine.;;;;;;;;;;;;;x
EVTOPTA_LIPKA_3134;It is as I remember it.;;;;;;;;;;;;;x
