###ÄNSI###
EVTOPTA_mariavite_7;Deus Vult;;;;;;;;;;;;;x
monastic_order_mariavite;Order of St.Paul the First Hermit;;;;;;;;;;;;;x
monastic_order_mariavite_desc;The Order of St. Paul the First Hermit, known simply as the Paulines, is one of the most respected monastic orders among the Mariavites. Founded long before the Event, the order took over the famous Jasna Góra Monastery, which it withstood many storms and sieges, becoming a place of importance for Polish Christians. Today, the order flourishes even more than before the Event, becoming the largest Mariavite order, not just a monastic community encompassing only a few monasteries in Poland.;;;;;;;;;;;;;x
monastic_order_mariavite_rank_1_male;Donatus;;;;;;;;;;;;;x
monastic_order_mariavite_rank_2_male;Oblatus;;;;;;;;;;;;;x
monastic_order_mariavite_rank_3_male;Commissus;;;;;;;;;;;;;x
monastic_order_mariavite_rank_4_male;Conversus;;;;;;;;;;;;;x
monastic_order_mariavite_rank_1_female;Donatus;;;;;;;;;;;;;x
monastic_order_mariavite_rank_2_female;Oblatus;;;;;;;;;;;;;x
monastic_order_mariavite_rank_3_female;Commissus;;;;;;;;;;;;;x
monastic_order_mariavite_rank_4_female;Conversus;;;;;;;;;;;;;x
go_to_mariavite_pilgrimage;Go to pilgrimage;;;;;;;;;;;;;x
go_to_mariavite_pilgrimage_desc;The follower of Maria Francisca, in their devotion, often go on pilgrimages to places considered sacred by Mariavitists, such as Plck or Jasna Gora. As a Mariavite and a member of the Mariavite Church, you also have the right to go on such a pilgrimage.;;;;;;;;;;;;;x
EVTDESC_mariavite_8;Mariavite Christians have many places worth visiting on pilgrimage. It's up to you to choose your destination.;;;;;;;;;;;;;x
EVTOPTA_mariavite_8;I shall visit Jasna Gora or Plock, most important cities of my faith;;;;;;;;;;;;;x
EVTOPTB_mariavite_8;I shall visit other places;;;;;;;;;;;;;x
EVTDESC_mariavite_9;Plock and Jasna Gora are the two most important places for the Mariavites - Plock, where Maria Francisca began to preach her teachings and where she was buried, and Jasna Gora, where they bravely defended their faith against the godless Swedes.;;;;;;;;;;;;;x
EVTOPTA_mariavite_9;I shall visit Jasna Gora;;;;;;;;;;;;;x
EVTOPTB_mariavite_9;I shall visit Plock;;;;;;;;;;;;;x
EVTDESC_mariavite_10;Besides Plock and Jasna Gora, there are other places where Maria Francisca's disciples go. You can choose one of them as your pilgrimage destination.;;;;;;;;;;;;;x
EVTOPTA_mariavite_10;I shall visit Vilno;;;;;;;;;;;;;x
EVTOPTB_mariavite_10;I shall visit Nazareth;;;;;;;;;;;;;x
EVTOPTC_mariavite_10;I shall visit Nitra;;;;;;;;;;;;;x
EVTOPTD_mariavite_10;I shall look on other cities;;;;;;;;;;;;;x
EVTOPTA_mariavite_11;I shall visit Rome;;;;;;;;;;;;;x
EVTOPTB_mariavite_11;I shall visit Untrecht;;;;;;;;;;;;;x
EVTOPTC_mariavite_11;I shall visit Wadowice;;;;;;;;;;;;;x
EVTDESC_mariavite_12;Everything is packed - time to set off on this pilgrimage.;;;;;;;;;;;;;x
EVTOPTA_mariavite_12;Let's go!;;;;;;;;;;;;;x
EVTNAMEA_mariavite.13;Jasna Gora;;;;;;;;;;;;;x
EVTNAMEB_mariavite.13;Rome;;;;;;;;;;;;;x
EVTNAMEC_mariavite.13;Plock;;;;;;;;;;;;;x
EVTNAMED_mariavite.13;Nazareth;;;;;;;;;;;;;x
EVTNAMEE_mariavite.13;Nitra;;;;;;;;;;;;;x
EVTNAMEF_mariavite.13;Untrecht;;;;;;;;;;;;;x
EVTNAMEG_mariavite.13;Vilno;;;;;;;;;;;;;x
EVTNAMEH_mariavite.13;Wadowice;;;;;;;;;;;;;x
EVTDESCA_mariavite.13;You reach Jasna Gora. In the distance, on a hill, you see an ancient monastery built here in time immemorial. You walk closer – you pass monks in white habits praying and walk to the holiest place here – the Chapel of Our Lady of Czestochowa. There, you see a beautiful sight – beautiful antediluvian altars, ancient walls, and the main altar, which, along with the chancel, is separated from the congregation by beautifully crafted bars. But behind these bars lies an image of Our Lady of Czestochowa, just as beautiful as you imagined, according to legend, created by the apostle St. Luke himself. You kneel before this image and, like any devout pilgrim, begin to pray.;;;;;;;;;;;;;x
EVTDESCB_mariavite.13;You arrive in Rome, the ancient capital of the Roman Empire. It was here that many Christians shed their blood for their faith, and it was here that St. Peter established his bishopric and suffered martyrdom. It was also here that St. John Paul II, the last antediluvian pope, was also bishop. You pass the ancient streets of Rome, old churches occupied by titular cardinals, and you arrive at the Vatican – the ancient papal residence, where John Paul II's election as pope was announced. You cross St. Peter's Square and enter the Sistine Chapel, where you see a beautiful sight – many frescoes and a multitude of devout people. You kneel and say a silent prayer.;;;;;;;;;;;;;x
EVTDESCC_mariavite.13;You arrive in Plock, an old Polish city that, paradoxically, didn't outshine Warsaw or Gdañsk in size and popularity before the Event. However, after the Event, something previously ignored was noticed here – according to tradition, this is where Saint Maria Francisca Kozlowska was born, taught, and died in the odor of holiness – a fact that made Plock a center of pilgrimage. Like other pilgrims, you head to the same place – the Cathedral of Mercy and Love – the first Mariavite cathedral. You pass other pilgrims and enter the cathedral, adjacent to an ancient monastery. Inside, other pilgrims are already gathered, ready to immerse themselves in prayer...;;;;;;;;;;;;;x
EVTDESCD_mariavite.13;You arrive in Nazareth. This where, centuries ago, our Savior Jesus Christ was raised under the watchful eye of St. Joseph and the Blessed Virgin Mary. From afar, you see many ancient churches – the Basilica of the Annunciation, St. Joseph's Church, the Church of the Archangel Gabriel, and other sacred sites. You choose one of the churches, walk the same streets that existed over 2,000 years ago, and enter the church as one of the pilgrims. You cross yourself with holy water and kneel before the altar to begin your silent, pilgrim prayer.;;;;;;;;;;;;;x
EVTDESCE_mariavite.13;You arrive in Nitra, the spiritual center of Slovak Christianity. It was here that the first bishopric in Slovakia was established, thanks to the efforts of the holy missionaries, St. Cyril and Methodius, who sought to spread the light of Christ to the Slavic nations. Inspired by the story of St. Cyril and Methodius, you walk through the streets of this city until you reach St. Emmeram's Cathedral. You enter in your pilgrim's rags and are captivated by the sight of sacred art. However, you are not here to feast your eyes – you go deeper into the church, kneel, and begin your humble prayer.;;;;;;;;;;;;;x
EVTDESCF_mariavite.13;You reach Untrecht, a Dutch city, one of the largest in the region, a place where, before the Event, the archbishops of this place rebelled against papal authority and welcomed the spiritual sons of Maria Francisca, making them their brothers in the episcopate. You pass through the streets of Untrecht and the merchants, officials, and beggars who walk them. You soon reach St. Gertrude's Cathedral – this is where the turning point occurred, when the Archbishop of Untrecht ordained young Mariavites as bishops and commissioned them to spread the true faith in Poland. You kneel in the cathedral and begin to pray silently, knowing that somewhere in this cathedral lie the bones of saint bishops.;;;;;;;;;;;;;x
EVTDESCG_mariavite.13;You reach Vilnius, the Lithuanian capital, but also an important place for other Mariavites. You walk with other pilgrims to this one place – not the cathedral, not the Basilian abbey (although pilgrims also go to them, just secondarily), but to an inconspicuous gate – known as the Gate of Dawn. There, you see the goal of your journey – the Gate of Dawn, and above it, a painting of Our Lady of the Gate of Dawn. You kneel before the painting on the side of the street, take out your rosary, and begin to pray as pilgrim tradition dictates.;;;;;;;;;;;;;x
EVTDESCH_mariavite.13;You reach Wadowice. The least popular Mariavite pilgrimage site, mainly due to the small size of the town itself. It's not a metropolis like Vilnius or Rome, but a modest town, still home to places built before the Event, where people once lived, but now only animals. You pass through the ruined Wadowice – the birthplace of Saint Pope John Paul II, a great Pole and bishop. You first visit the old parish – the Basilica of the Presentation of the Blessed Virgin Mary, then the house next door, considered the family home of the holy pope. Then you proceed towards the former Carmelite Monastery. You walk, passing old houses, and crossing the threshold of monasteries. You see beautiful side altars, more beautiful than those in the main church in the market square. You kneel and pay homage to God, as pilgrimage tradition dictates.;;;;;;;;;;;;;x
EVTOPTA_mariavite_13;Our Father, who art in heaven...;;;;;;;;;;;;;x
EVTOPTB_mariavite_13;Hail Mary, full of grace...;;;;;;;;;;;;;x
